Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date,Location
450498,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,BRECKENRIDGE,TX,76424,STEPHENS,2545592241,Emergency Department,OP_20,Door to diagnostic eval,6,3122,,04/01/2013,03/31/2014,"200 SOUTH GENEVA STREET
BRECKENRIDGE, TX 76424
(32.754593800000066, -98.88769652299999)"
121304,KAHUKU MEDICAL CENTER,56-117 PUALALEA STREET,KAHUKU,HI,96731,HONOLULU,8082939221,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",04/01/2013,03/31/2014,"56-117 PUALALEA STREET
KAHUKU, HI 96731
(21.677342124000063, -157.95221866199998)"
110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,FLOYD,7065096900,Emergency Department,OP_20,Door to diagnostic eval,38,183,,04/01/2013,03/31/2014,"304 TURNER MCCALL BLVD P O BOX 233
ROME, GA 30162
(34.27626431500005, -85.18189616199999)"
061324,ASPEN VALLEY HOSPITAL,0401 CASTLE CREEK ROAD,ASPEN,CO,81611,PITKIN,9705441261,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"0401 CASTLE CREEK ROAD
ASPEN, CO 81611
(39.18997885500005, -106.83776121699998)"
360075,UHHS RICHMOND HEIGHTS HOSPITAL,27100 CHARDON ROAD,RICHMOND HEIGHTS,OH,44143,CUYAHOGA,4405856170,Emergency Department,OP_20,Door to diagnostic eval,14,780,,04/01/2013,03/31/2014,"27100 CHARDON ROAD
RICHMOND HEIGHTS, OH 44143
(41.581605178000075, -81.48921690199995)"
520136,WHEATON FRANCISCAN ST JOSEPH,5000 W CHAMBERS ST,MILWAUKEE,WI,53210,MILWAUKEE,4144472000,Emergency Department,OP_20,Door to diagnostic eval,22,392,,04/01/2013,03/31/2014,"5000 W CHAMBERS ST
MILWAUKEE, WI 53210
(43.073477119000074, -87.97617981099995)"
100050,PALM SPRINGS GENERAL HOSPITAL,1475 W 49TH ST,HIALEAH,FL,33012,MIAMI-DADE,3055582500,Emergency Department,OP_20,Door to diagnostic eval,39,409,,04/01/2013,03/31/2014,"1475 W 49TH ST
HIALEAH, FL 33012
(25.867578555000023, -80.31221057599998)"
100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,34202,MANATEE,9417822100,Emergency Department,OP_20,Door to diagnostic eval,18,411,,04/01/2013,03/31/2014,"8330 LAKEWOOD RANCH BLVD
BRADENTON, FL 34202
(27.391942538000023, -82.43369390999999)"
230167,MCLAREN - GREATER LANSING,401 W GREENLAWN AVE,LANSING,MI,48910,INGHAM,5179756000,Emergency Department,OP_20,Door to diagnostic eval,42,383,,04/01/2013,03/31/2014,"401 W GREENLAWN AVE
LANSING, MI 48910
(42.70485179600007, -84.55470711299995)"
450132,MEDICAL CENTER HOSPITAL,500 W 4TH STREET,ODESSA,TX,79761,ECTOR,4326404000,Emergency Department,OP_20,Door to diagnostic eval,39,987,,04/01/2013,03/31/2014,"500 W 4TH STREET
ODESSA, TX 79761
(31.849945734000073, -102.36411788699996)"
260077,ST ANTHONY'S MEDICAL CENTER,10010 KENNERLY ROAD,SAINT LOUIS,MO,63128,SAINT LOUIS,3145251000,Emergency Department,OP_20,Door to diagnostic eval,20,379,,04/01/2013,03/31/2014,"10010 KENNERLY ROAD
SAINT LOUIS, MO 63128
(38.50945938700005, -90.37759272799997)"
500001,NORTHWEST HOSPITAL,1550 NORTH 115TH STREET,SEATTLE,WA,98133,KING,2063681700,Emergency Department,OP_20,Door to diagnostic eval,30,406,,04/01/2013,03/31/2014,"1550 NORTH 115TH STREET
SEATTLE, WA 98133
(47.71232633600005, -122.33927920499997)"
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,DURHAM,9196848111,Emergency Department,OP_20,Door to diagnostic eval,43,397,,04/01/2013,03/31/2014,"PO BOX 3708 DUMC ERWIN RD
DURHAM, NC 27710
(36.00623694500007, -78.94135594299996)"
250096,CROSSGATES RIVER OAKS HOSPITAL,350 CROSSGATES BLVD,BRANDON,MS,39042,RANKIN,6018252811,Emergency Department,OP_20,Door to diagnostic eval,33,498,,04/01/2013,03/31/2014,"350 CROSSGATES BLVD
BRANDON, MS 39042
(32.28616045100006, -90.03600800199996)"
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78044,WEBB,9567965000,Emergency Department,OP_20,Door to diagnostic eval,9,383,,04/01/2013,03/31/2014,"1700 EAST SAUNDERS
LAREDO, TX 78044
(27.53055203200006, -99.46892599699999)"
371328,ARBUCKLE MEMORIAL HOSPITAL,2011 WEST BROADWAY,SULPHUR,OK,73086,MURRAY,5806222161,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"2011 WEST BROADWAY
SULPHUR, OK 73086
(34.50633079000005, -96.99325308599998)"
390142,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,PHILADELPHIA,2154566090,Emergency Department,OP_20,Door to diagnostic eval,39,555,,04/01/2013,03/31/2014,"5501 OLD YORK ROAD
PHILADELPHIA, PA 19141
(40.03685344000007, -75.14460351399998)"
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,3105324200,Emergency Department,OP_20,Door to diagnostic eval,70,187,,04/01/2013,03/31/2014,"1145 W REDONDO BEACH BLVD
GARDENA, CA 90247
(33.89240788500007, -118.29503966899995)"
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,7182701000,Emergency Department,OP_20,Door to diagnostic eval,60,377,,04/01/2013,03/31/2014,"445 LENOX ROAD
BROOKLYN, NY 11203
(40.654537996000045, -73.94435212499997)"
390132,ST JOSEPH'S HOSPITAL,1600 WEST GIRARD AVENUE,PHILADELPHIA,PA,19130,PHILADELPHIA,2157872000,Emergency Department,OP_20,Door to diagnostic eval,79,283,,04/01/2013,03/31/2014,"1600 WEST GIRARD AVENUE
PHILADELPHIA, PA 19130
(39.97187324400005, -75.16286479399997)"
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,76661,FALLS,2548033561,Emergency Department,OP_20,Door to diagnostic eval,40,349,,04/01/2013,03/31/2014,"322 COLEMAN STREET
MARLIN, TX 76661
(31.30745366700006, -96.89600940099996)"
180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,NELSON,5023505000,Emergency Department,OP_20,Door to diagnostic eval,32,408,,04/01/2013,03/31/2014,"4305 NEW SHEPHERDSVILLE ROAD
BARDSTOWN, KY 40004
(37.863125825000054, -85.52281626299998)"
050280,MERCY MEDICAL CENTER REDDING,"2175 ROSALINE AVE, CLAIRMONT HGTS",REDDING,CA,96001,SHASTA,5302256102,Emergency Department,OP_20,Door to diagnostic eval,25,405,,04/01/2013,03/31/2014,"2175 ROSALINE AVE, CLAIRMONT HGTS
REDDING, CA 96001
(40.57287463100005, -122.39560965399994)"
380040,ST CHARLES MEDICAL CENTER - REDMOND,1253 N CANAL BLVD,REDMOND,OR,97756,DESCHUTES,5415488131,Emergency Department,OP_20,Door to diagnostic eval,25,362,,04/01/2013,03/31/2014,"1253 N CANAL BLVD
REDMOND, OR 97756
(44.28757194000008, -121.16901718499997)"
050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,9098876333,Emergency Department,OP_20,Door to diagnostic eval,10,402,,04/01/2013,03/31/2014,"1805 MEDICAL CENTER DRIVE
SAN BERNARDINO, CA 92411
(34.13162910200003, -117.32252980599998)"
310028,NEWTON MEDICAL CENTER,175 HIGH ST,NEWTON,NJ,07860,SUSSEX,9735798300,Emergency Department,OP_20,Door to diagnostic eval,32,420,,04/01/2013,03/31/2014,"175 HIGH ST
NEWTON, NJ 07860
(41.05561618400003, -74.76507406599995)"
330277,CORNING HOSPITAL,176 DENISON PARKWAY EAST,CORNING,NY,14830,STEUBEN,6079377200,Emergency Department,OP_20,Door to diagnostic eval,19,767,,04/01/2013,03/31/2014,"176 DENISON PARKWAY EAST
CORNING, NY 14830
(42.14133183100006, -77.04765561599999)"
110030,CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,BARTOW,7703878182,Emergency Department,OP_20,Door to diagnostic eval,4,518,,04/01/2013,03/31/2014,"960 JOE FRANK HARRIS PARKWAY
CARTERSVILLE, GA 30120
(34.19930455600007, -84.79394239099997)"
260023,MERCY HOSPITAL JEFFERSON,1400 HIGHWAY 61 SOUTH,CRYSTAL CITY,MO,63019,JEFFERSON,6369331000,Emergency Department,OP_20,Door to diagnostic eval,54,379,,04/01/2013,03/31/2014,"1400 HIGHWAY 61 SOUTH
CRYSTAL CITY, MO 63019
(38.230980792000025, -90.38829120399998)"
521357,MERCY WALWORTH HOSPITAL & MEDICAL CENTER,N2950 STATE ROAD 67,LAKE GENEVA,WI,53147,WALWORTH,2622450535,Emergency Department,OP_20,Door to diagnostic eval,11,509,,04/01/2013,03/31/2014,"N2950 STATE ROAD 67
LAKE GENEVA, WI 53147
(42.60847757000005, -88.54081099099994)"
490043,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176,LOUDOUN,7038586600,Emergency Department,OP_20,Door to diagnostic eval,16,847,,04/01/2013,03/31/2014,"44045 RIVERSIDE PARKWAY
LEESBURG, VA 20176
(39.07534346800003, -77.47549285299993)"
360143,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,GARFIELD HEIGHTS,OH,44125,CUYAHOGA,2165810500,Emergency Department,OP_20,Door to diagnostic eval,15,403,,04/01/2013,03/31/2014,"12300 MCCRACKEN ROAD
GARFIELD HEIGHTS, OH 44125
(41.422382877000075, -81.59794045299998)"
051319,MERCY MEDICAL CENTER MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,5309266111,Emergency Department,OP_20,Door to diagnostic eval,3,401,,04/01/2013,03/31/2014,"914 PINE STREET
MOUNT SHASTA, CA 96067
(41.31892133900004, -122.32312253299995)"
050588,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,CA,91773,LOS ANGELES,9095996811,Emergency Department,OP_20,Door to diagnostic eval,15,393,,04/01/2013,03/31/2014,"1350 W COVINA BLVD
SAN DIMAS, CA 91773
(34.09907551800006, -117.83432657599997)"
060008,SAN LUIS VALLEY REGIONAL MEDICAL CENTER,106 BLANCA AVE,ALAMOSA,CO,81101,ALAMOSA,7195892511,Emergency Department,OP_20,Door to diagnostic eval,18,349,,04/01/2013,03/31/2014,"106 BLANCA AVE
ALAMOSA, CO 81101
(37.47194814000005, -105.88350733099998)"
050069,ST JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,7146339111,Emergency Department,OP_20,Door to diagnostic eval,50,384,,04/01/2013,03/31/2014,"1100 WEST STEWART DR
ORANGE, CA 92868
(33.782311967000055, -117.86485484199994)"
110200,NORTHSIDE MEDICAL CENTER,100 FRIST COURT,COLUMBUS,GA,31909,MUSCOGEE,7064942100,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"100 FRIST COURT
COLUMBUS, GA 31909
(32.53510402400008, -84.95157025399999)"
060023,ST MARYS HOSPITAL AND MEDICAL CENTER,2635 N 7TH STREET,GRAND JUNCTION,CO,81502,MESA,9702981950,Emergency Department,OP_20,Door to diagnostic eval,33,3432,,04/01/2013,03/31/2014,"2635 N 7TH STREET
GRAND JUNCTION, CO 81502
(39.09118958100004, -108.561634417)"
180105,MONROE COUNTY MEDICAL CENTER,529 CAPP HARLAN ROAD,TOMPKINSVILLE,KY,42167,MONROE,2704879231,Emergency Department,OP_20,Door to diagnostic eval,23,515,,04/01/2013,03/31/2014,"529 CAPP HARLAN ROAD
TOMPKINSVILLE, KY 42167
(36.69888909700006, -85.67743097899995)"
060065,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,THORNTON,CO,80229,ADAMS,3034517800,Emergency Department,OP_20,Door to diagnostic eval,13,519,,04/01/2013,03/31/2014,"9191 GRANT ST
THORNTON, CO 80229
(39.86331240100003, -104.98312397999996)"
170198,SUMMIT SURGICAL LLC,1818 EAST 23RD AVENUE,HUTCHINSON,KS,67502,RENO,6206626000,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1818 EAST 23RD AVENUE
HUTCHINSON, KS 67502
(38.07955802200007, -97.88774040599998)"
231327,HAYES GREEN BEACH MEMORIAL HOSPITAL,321 E HARRIS STREET,CHARLOTTE,MI,48813,EATON,5175431050,Emergency Department,OP_20,Door to diagnostic eval,39,505,,04/01/2013,03/31/2014,"321 E HARRIS STREET
CHARLOTTE, MI 48813
(42.56502470200007, -84.83183665099995)"
190145,LASALLE GENERAL HOSPITAL,187 NINTH ST/HWY 84 WEST,JENA,LA,71342,LA SALLE,3189929200,Emergency Department,OP_20,Door to diagnostic eval,26,413,,04/01/2013,03/31/2014,"187 NINTH ST/HWY 84 WEST
JENA, LA 71342
(31.693329652000045, -92.15835189699999)"
340040,VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,2528474100,Emergency Department,OP_20,Door to diagnostic eval,32,403,,04/01/2013,03/31/2014,"2100 STANTONSBURG RD
GREENVILLE, NC 27834
(35.60559744200003, -77.40330394099993)"
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,DICKSON,6154460446,Emergency Department,OP_20,Door to diagnostic eval,13,467,,04/01/2013,03/31/2014,"111 HIGHWAY 70 EAST
DICKSON, TN 37055
(36.07213884500004, -87.37488263799997)"
241352,MAYO CLINIC HEALTH SYSTEM - SPRINGFIELD,625 NORTH JACKSON STREET,SPRINGFIELD,MN,56087,BROWN,5077236201,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"625 NORTH JACKSON STREET
SPRINGFIELD, MN 56087
(44.246982813000045, -94.97135891899995)"
451311,SWEENY COMMUNITY HOSPITAL,305 NORTH MCKINNEY,SWEENY,TX,77480,BRAZORIA,9795483311,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"305 NORTH MCKINNEY
SWEENY, TX 77480
(29.04788903900004, -95.69073997899994)"
340027,LENOIR MEMORIAL HOSPITAL,100 AIRPORT RD,KINSTON,NC,28501,LENOIR,2525227000,Emergency Department,OP_20,Door to diagnostic eval,50,615,,04/01/2013,03/31/2014,"100 AIRPORT RD
KINSTON, NC 28501
(35.29005659000006, -77.58040735199995)"
050636,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,CA,92064,SAN DIEGO,8584856511,Emergency Department,OP_20,Door to diagnostic eval,15,400,,04/01/2013,03/31/2014,"15615 POMERADO ROAD
POWAY, CA 92064
(32.99582303400007, -117.05791226799994)"
260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,3100 OAK GROVE ROAD,POPLAR BLUFF,MO,63901,BUTLER,5737857721,Emergency Department,OP_20,Door to diagnostic eval,20,386,,04/01/2013,03/31/2014,"3100 OAK GROVE ROAD
POPLAR BLUFF, MO 63901
(36.78892575100008, -90.44178858399994)"
111327,BACON COUNTY HOSPITAL,302 SOUTH WAYNE STREET,ALMA,GA,31510,BACON,9126328961,Emergency Department,OP_20,Door to diagnostic eval,33,442,,04/01/2013,03/31/2014,"302 SOUTH WAYNE STREET
ALMA, GA 31510
(31.539141912000048, -82.45962025099999)"
351305,KENMARE COMMUNITY HOSPITAL,PO BOX 697,KENMARE,ND,58746,WARD,7013854296,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"PO BOX 697
KENMARE, ND 58746
(48.69659891900005, -102.08240769999998)"
161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,KEOKUK,6416222720,Emergency Department,OP_20,Door to diagnostic eval,12,318,3 - Results are based on a shorter time period than required.,04/01/2013,03/31/2014,"23019 HIGHWAY 149
SIGOURNEY, IA 52591
(41.32297091500004, -92.20517736599999)"
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,9015168274,Emergency Department,OP_20,Door to diagnostic eval,52,428,,04/01/2013,03/31/2014,"1265 UNION AVE SUITE 700
MEMPHIS, TN 38104
(35.13710270200005, -90.01919390599994)"
450196,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,PARIS,TX,75460,LAMAR,9037854521,Emergency Department,OP_20,Door to diagnostic eval,13,468,,04/01/2013,03/31/2014,"820 CLARKSVILLE ST
PARIS, TX 75460
(33.66044318500008, -95.54808403299995)"
370051,MEMORIAL HOSPITAL & PHYSICIAN GROUP,319 EAST JOSEPHINE,FREDERICK,OK,73542,TILLMAN,5803357565,Emergency Department,OP_20,Door to diagnostic eval,31,143,,04/01/2013,03/31/2014,"319 EAST JOSEPHINE
FREDERICK, OK 73542
(34.40330774900008, -99.01392073299996)"
341326,ANGEL MEDICAL CENTER,120 RIVERVIEW ST PO BOX 1209,FRANKLIN,NC,28734,MACON,8285248411,Emergency Department,OP_20,Door to diagnostic eval,28,768,,04/01/2013,03/31/2014,"120 RIVERVIEW ST PO BOX 1209
FRANKLIN, NC 28734
(35.184625109000024, -83.37773305099995)"
100113,UF HEALTH SHANDS HOSPITAL,1600 SW ARCHER RD,GAINESVILLE,FL,32610,ALACHUA,3522658000,Emergency Department,OP_20,Door to diagnostic eval,35,397,,04/01/2013,03/31/2014,"1600 SW ARCHER RD
GAINESVILLE, FL 32610
(29.639290121000045, -82.34322133999996)"
300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,03301,MERRIMACK,6032252711,Emergency Department,OP_20,Door to diagnostic eval,45,364,,04/01/2013,03/31/2014,"250 PLEASANT ST
CONCORD, NH 03301
(43.19636682200007, -71.56237359399995)"
450684,MEMORIAL HERMANN NORTHEAST,18951 MEMORIAL NORTH,HUMBLE,TX,77338,HARRIS,2815407700,Emergency Department,OP_20,Door to diagnostic eval,40,416,,04/01/2013,03/31/2014,"18951 MEMORIAL NORTH
HUMBLE, TX 77338
(29.994882631000053, -95.27533892799994)"
141320,PARIS COMMUNITY HOSPITAL,721 E COURT STREET,PARIS,IL,61944,EDGAR,2174654141,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"721 E COURT STREET
PARIS, IL 61944
(39.606439898000076, -87.67767092699995)"
330086,MONTEFIORE MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,10550,WESTCHESTER,9146648000,Emergency Department,OP_20,Door to diagnostic eval,60,452,,04/01/2013,03/31/2014,"12 NORTH 7TH AVENUE
MOUNT VERNON, NY 10550
(40.91027772700005, -73.83965349499994)"
410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,RI,02886,KENT,4017377000,Emergency Department,OP_20,Door to diagnostic eval,30,156,,04/01/2013,03/31/2014,"455 TOLL GATE RD
WARWICK, RI 02886
(41.704405604000044, -71.47771535999993)"
131318,WALTER KNOX MEMORIAL HOSPITAL,1202 EAST LOCUST STREET,EMMETT,ID,83617,GEM,2083653561,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1202 EAST LOCUST STREET
EMMETT, ID 83617
(43.87907651300003, -116.48531885499995)"
380001,MID-COLUMBIA MEDICAL CENTER,1700 E 19TH STREET,THE DALLES,OR,97058,WASCO,5412961111,Emergency Department,OP_20,Door to diagnostic eval,32,388,,04/01/2013,03/31/2014,"1700 E 19TH STREET
THE DALLES, OR 97058
(45.58806254600006, -121.16401973899997)"
050125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,95116,SANTA CLARA,4082595000,Emergency Department,OP_20,Door to diagnostic eval,8,498,,04/01/2013,03/31/2014,"225 N JACKSON AVENUE
SAN JOSE, CA 95116
(37.355040090000045, -121.84023171299998)"
501318,OTHELLO COMMUNITY HOSPITAL,315 NORTH 14TH AVENUE,OTHELLO,WA,99344,ADAMS,5094882636,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"315 NORTH 14TH AVENUE
OTHELLO, WA 99344
(46.83026864800007, -119.15440627899994)"
490007,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DR,NORFOLK,VA,23507,NORFOLK CITY,7573883000,Emergency Department,OP_20,Door to diagnostic eval,60,326,,04/01/2013,03/31/2014,"600 GRESHAM DR
NORFOLK, VA 23507
(36.86236471500007, -76.30473113399995)"
290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,CLARK,7023697600,Emergency Department,OP_20,Door to diagnostic eval,35,429,,04/01/2013,03/31/2014,"2075 EAST FLAMINGO ROAD
LAS VEGAS, NV 89119
(36.114562625000076, -115.12402925099997)"
451379,CORYELL MEMORIAL HEALTHCARE SYSTEM,1507 W MAIN STREET,GATESVILLE,TX,76528,CORYELL,2548658251,Emergency Department,OP_20,Door to diagnostic eval,45,996,,04/01/2013,03/31/2014,"1507 W MAIN STREET
GATESVILLE, TX 76528
(31.43361129400006, -97.77612192299995)"
521349,RIVER FALLS AREA HOSPITAL,1629 E DIVISION ST,RIVER FALLS,WI,54022,PIERCE,7153076000,Emergency Department,OP_20,Door to diagnostic eval,8,424,,04/01/2013,03/31/2014,"1629 E DIVISION ST
RIVER FALLS, WI 54022
(44.86303645800007, -92.60247837499998)"
111310,"MEDICAL CENTER OF PEACH COUNTY, THE",1960 HIGHWAY 247 CONNECTOR,BYRON,GA,31008,PEACH,4786542000,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1960 HIGHWAY 247 CONNECTOR
BYRON, GA 31008
(32.64924224600003, -83.77034725999994)"
390093,CLARION HOSPITAL,271 PERKINS ROAD,CLARION,PA,16214,CLARION,8142269500,Emergency Department,OP_20,Door to diagnostic eval,34,383,,04/01/2013,03/31/2014,"271 PERKINS ROAD
CLARION, PA 16214
(41.19021044800007, -79.40078393799996)"
440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,BLOUNT,8659837211,Emergency Department,OP_20,Door to diagnostic eval,26,395,,04/01/2013,03/31/2014,"907 E LAMAR ALEXANDER PARKWAY
MARYVILLE, TN 37804
(35.755001062000076, -83.95893449199997)"
210012,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,MD,21215,BALTIMORE CITY,4106015131,Emergency Department,OP_20,Door to diagnostic eval,56,153,3 - Results are based on a shorter time period than required.,04/01/2013,03/31/2014,"2401 WEST BELVEDERE AVENUE
BALTIMORE, MD 21215
(39.35468575300007, -76.66225076499995)"
050580,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,90623,ORANGE,7146707400,Emergency Department,OP_20,Door to diagnostic eval,31,781,,04/01/2013,03/31/2014,"7901 WALKER STREET
LA PALMA, CA 90623
(33.84754955400007, -118.03730303399999)"
151313,WOODLAWN HOSPITAL,1400 E 9TH ST,ROCHESTER,IN,46975,FULTON,5742233141,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1400 E 9TH ST
ROCHESTER, IN 46975
(41.061688650000065, -86.19546039699998)"
520138,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,MILWAUKEE,4146496000,Emergency Department,OP_20,Door to diagnostic eval,22,1133,,04/01/2013,03/31/2014,"2900 W OKLAHOMA AVE
MILWAUKEE, WI 53215
(42.98859658400005, -87.94943074099996)"
491307,"PAGE MEMORIAL HOSPITAL, INC",200 MEMORIAL DRIVE,LURAY,VA,22835,PAGE,5407434561,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"200 MEMORIAL DRIVE
LURAY, VA 22835
(38.66246558700004, -78.46977968599998)"
351320,UNITY MEDICAL CENTER,164 W 13TH STREET,GRAFTON,ND,58237,WALSH,7013521620,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"164 W 13TH STREET
GRAFTON, ND 58237
(48.41142920200008, -97.41366260899997)"
520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR,700 WEST AVENUE SOUTH,LA CROSSE,WI,54601,LA CROSSE,6087850940,Emergency Department,OP_20,Door to diagnostic eval,14,415,,04/01/2013,03/31/2014,"700 WEST AVENUE SOUTH
LA CROSSE, WI 54601
(43.80402379000003, -91.23952833199996)"
101301,SHANDS LIVE OAK REGIONAL MEDICAL CENTER,1100 SW 11TH ST,LIVE OAK,FL,32060,SUWANNEE,9043621413,Emergency Department,OP_20,Door to diagnostic eval,15,1000,,04/01/2013,03/31/2014,"1100 SW 11TH ST
LIVE OAK, FL 32060
(30.28995065400005, -83.00360014399996)"
330094,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVENUE,HUDSON,NY,12534,COLUMBIA,5188287601,Emergency Department,OP_20,Door to diagnostic eval,25,405,,04/01/2013,03/31/2014,"71 PROSPECT AVENUE
HUDSON, NY 12534
(42.245796548000044, -73.77788773299994)"
161304,"ALEGENT CREIGHTON HEALTH MERCY HOSPITAL, CORNING I",603 ROSARY DRIVE,CORNING,IA,50841,ADAMS,6413223121,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"603 ROSARY DRIVE
CORNING, IA 50841
(40.989313236000044, -94.74794525799996)"
240069,OWATONNA HOSPITAL,2250 26TH STREET NORTHWEST,OWATONNA,MN,55060,STEELE,5074513850,Emergency Department,OP_20,Door to diagnostic eval,11,401,,04/01/2013,03/31/2014,"2250 26TH STREET NORTHWEST
OWATONNA, MN 55060
(44.10970687100007, -93.25185024799998)"
190011,UNIVERSITY HEALTH CONWAY,4864 JACKSON STREET,MONROE,LA,71202,OUACHITA,3183307000,Emergency Department,OP_20,Door to diagnostic eval,69,66,,04/01/2013,03/31/2014,"4864 JACKSON STREET
MONROE, LA 71202
(32.450122555000064, -92.10532437099994)"
